time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,place,type,horizontalError,depthError,magError,magNst,tsunami
2019-08-15T10:26:17.897Z,34.1663,63.1905,12.11,6.45,mww,99.0,10.5,3.541,0.45,ak,us700000e70,Afghanistan,earthquake,2.48,3.4,0.158,59,0
2019-08-15T21:23:44.428Z,-37.9974,22.8173,26.25,5.16,mb,70.0,147.0,0.105,0.62,ci,us700000e71,various,earthquake,1.09,3.78,0.04,42,0
2019-08-16T08:21:10.958Z,14.3588,-126.9438,111.55,6.12,ml,106.0,148.6,4.756,0.76,us,us700000e72,100 km ESE of Kamchatka,earthquake,4.7,14.29,0.416,63,0
2019-08-16T19:18:37.489Z,36.8737,2.9276,10.34,4.69,mb,76.0,81.0,0.107,0.88,us,us700000e73,central Italy,earthquake,5.38,1.04,0.469,45,0
2019-08-17T06:16:04.020Z,29.4596,-17.455,522.89,5.07,mww,74.0,147.9,1.196,0.8,ci,us700000e74,various,earthquake,6.78,6.55,0.53,44,0
2019-08-17T17:13:30.551Z,32.0244,28.7682,30.35,5.18,ml,74.0,95.7,0.56,0.69,us,us700000e75,Turkey,earthquake,1.66,6.74,0.021,44,0
2019-08-18T04:10:57.082Z,32.9703,69.4996,10.22,4.73,mb,79.0,28.8,0.743,0.44,us,us700000e76,Nepal region,earthquake,3.11,1.4,0.044,47,0
2019-08-18T15:08:23.612Z,-36.7909,168.8418,18.18,5.63,mb,80.0,124.0,1.478,0.04,us,us700000e77,100 km ESE of Kamchatka,earthquake,2.85,14.55,0.101,48,0
2019-08-19T02:05:50.143Z,40.8043,17.8063,11.69,6.26,mww,96.0,88.1,1.315,0.85,us,us700000e78,central Italy,earthquake,5.29,3.74,0.152,57,0
2019-08-19T13:03:16.674Z,30.9764,127.1097,372.01,5.8,mb,82.0,57.9,0.275,1.16,us,us700000e79,100 km ESE of Kamchatka,earthquake,3.1,6.02,0.189,49,0
2019-08-20T00:00:43.205Z,-4.1301,-51.2524,275.36,5.31,mww,78.0,43.1,5.249,0.48,us,us700000e7a,various,earthquake,5.8,3.22,0.035,46,0
2019-08-20T10:58:09.736Z,26.9044,73.7998,19.97,4.69,mww,75.0,82.6,0.044,0.91,us,us700000e7b,Tibet region,earthquake,1.26,,0.214,45,0
2019-08-20T21:55:36.267Z,9.1822,-35.6779,0.49,4.7,mww,78.0,106.8,0.631,0.15,ak,us700000e7c,various,earthquake,1.17,4.38,0.14,46,0
2019-08-21T08:53:02.797Z,39.2503,42.5543,25.0,6.48,mb,96.0,132.8,2.425,0.45,us,us700000e7d,Greece,earthquake,1.93,9.91,0.054,57,0
2019-08-21T19:50:29.328Z,44.8334,-136.8627,22.64,4.51,ml,90.0,93.8,2.855,0.22,us,us700000e7e,Papua New Guinea region,earthquake,2.93,5.09,0.021,54,0
2019-08-22T06:47:55.859Z,32.6769,-160.6455,365.72,5.26,mww,86.0,68.1,2.394,1.08,ci,us700000e7f,near Vanuatu,earthquake,5.17,5.23,0.264,51,0
2019-08-22T17:45:22.390Z,34.5623,-20.7907,5.85,5.24,mww,79.0,98.5,0.699,0.39,ci,us700000e80,various,earthquake,2.36,2.52,0.042,47,0
2019-08-23T04:42:48.921Z,49.471,126.0708,150.41,5.08,mww,77.0,79.6,1.679,0.62,us,us700000e81,100 km ESE of Kamchatka,earthquake,5.05,2.07,0.065,46,0
2019-08-23T15:40:15.451Z,-37.603,-171.4744,22.19,7.27,mb,107.0,101.3,2.168,0.69,us,us700000e82,near the coast of Chile,earthquake,6.34,4.96,0.21,64,1
2019-08-24T02:37:41.982Z,38.3112,-2.6149,10.49,4.72,mb,82.0,95.3,,1.16,ci,us700000e83,Greece,earthquake,3.09,1.63,0.129,49,0
2019-08-24T13:35:08.513Z,-32.4975,145.8589,0.74,4.75,mww,83.0,147.0,1.705,0.34,nc,us700000e84,near Vanuatu,earthquake,10.52,3.37,0.034,49,0
2019-08-25T00:32:35.044Z,38.9748,51.6941,0.76,4.55,md,72.0,97.1,1.21,0.85,ci,us700000e85,central Italy,earthquake,1.5,2.15,0.408,43,0
2019-08-25T11:30:01.575Z,-8.5076,150.1332,2.34,4.85,mb,78.0,106.7,0.085,0.34,us,us700000e86,near the coast of Chile,earthquake,2.05,5.89,0.058,46,0
2019-08-25T22:27:28.106Z,33.0721,24.7915,9.71,4.68,md,76.0,134.9,0.479,0.56,ci,us700000e87,Greece,earthquake,19.05,4.06,0.11,45,0
2019-08-26T09:24:54.636Z,-22.6096,-35.1887,5.08,4.75,mb,63.0,137.8,1.819,1.26,us,us700000e88,various,earthquake,1.55,1.42,0.119,37,0
2019-08-26T20:22:21.167Z,41.6822,129.7398,105.05,5.58,mww,85.0,29.7,0.415,0.63,us,us700000e89,near Vanuatu,earthquake,8.27,4.28,0.104,51,0
2019-08-27T07:19:47.698Z,18.4088,-119.6158,2.8,6.14,mww,82.0,73.5,0.912,0.86,us,us700000e8a,100 km ESE of Kamchatka,earthquake,8.59,4.68,0.107,49,0
2019-08-27T18:17:14.229Z,39.8141,143.0185,8.5,4.62,mb,73.0,142.0,1.147,0.66,us,us700000e8b,near Vanuatu,earthquake,4.06,2.37,0.048,43,0
2019-08-28T05:14:40.760Z,-36.9625,71.0201,115.63,4.78,mb,77.0,144.4,1.667,0.66,nc,us700000e8c,various,earthquake,1.15,2.61,0.342,46,0
2019-08-28T16:12:07.290Z,-13.4696,-123.94,208.33,6.08,md,95.0,36.6,0.45,0.81,us,us700000e8d,off the coast of Japan,earthquake,3.14,9.31,0.087,57,0
2019-08-29T03:09:33.821Z,3.2857,-127.7285,56.57,4.54,ml,79.0,72.1,1.357,0.33,ak,us700000e8e,near the coast of Chile,earthquake,1.22,1.47,0.035,47,0
2019-08-29T14:07:00.352Z,29.119,28.6487,29.11,4.56,mb,82.0,49.0,1.361,0.7,us,us700000e8f,Turkey,earthquake,2.21,14.77,0.209,49,0
2019-08-30T01:04:26.883Z,15.4238,-179.9194,3.75,4.61,mww,74.0,120.7,2.797,0.11,us,us700000e90,near the coast of Chile,earthquake,1.05,1.96,0.036,44,0
2019-08-30T12:01:53.414Z,18.1397,-105.7265,204.02,5.04,mb,71.0,129.3,1.205,0.3,us,us700000e91,various,earthquake,1.14,2.11,0.218,42,0
2019-08-30T22:59:19.944Z,13.0345,-20.6162,324.4,4.6,mww,75.0,75.7,0.524,0.98,us,us700000e92,various,earthquake,4.58,2.98,0.102,45,0
2019-08-31T09:56:46.475Z,-42.268,172.7232,1.13,6.57,mb,88.0,,1.109,0.34,us,us700000e93,Papua New Guinea region,earthquake,13.09,12.83,0.024,52,1
2019-08-31T20:54:13.006Z,41.4374,22.6654,10.36,4.86,mb,82.0,131.8,0.17,0.84,ak,us700000e94,Iran,earthquake,5.58,10.05,0.033,49,0
2019-09-01T07:51:39.537Z,-32.8248,-92.3688,36.33,4.92,mww,83.0,109.3,1.404,0.53,ci,us700000e95,near Vanuatu,earthquake,2.51,6.49,0.307,49,0
2019-09-01T18:49:06.068Z,38.5725,41.3081,2.49,4.67,mww,73.0,31.9,3.718,0.4,ak,us700000e96,Greece,earthquake,2.23,7.33,0.034,43,0
2019-09-02T05:46:32.599Z,31.7063,78.6764,51.92,4.88,mb,87.0,109.7,,0.45,us,us700000e97,Afghanistan,earthquake,16.29,3.95,0.108,52,0
2019-09-02T16:43:59.129Z,58.8959,139.9956,36.99,5.15,mww,80.0,32.3,0.518,0.41,us,us700000e98,south of Fiji,earthquake,1.79,10.41,0.058,48,0
2019-09-03T03:41:25.660Z,-29.046,-77.2144,9.59,5.33,mb,83.0,101.5,0.78,0.56,us,us700000e99,off the coast of Japan,earthquake,1.12,1.54,0.18,49,0
2019-09-03T14:38:52.191Z,41.5953,19.438,17.75,5.34,mww,,56.7,3.482,0.71,ci,us700000e9a,various,earthquake,1.91,4.12,0.178,43,0
2019-09-04T01:36:18.722Z,20.2173,-73.7117,341.29,5.02,ml,74.0,17.9,2.516,0.48,ak,us700000e9b,south of Fiji,earthquake,2.25,7.89,0.18,44,0
2019-09-04T12:33:45.253Z,35.0761,33.8981,5.1,5.91,mww,90.0,41.7,2.438,0.72,us,us700000e9c,Turkey,earthquake,3.01,4.38,0.043,54,0
2019-09-04T23:31:11.783Z,-16.5171,151.9174,1.33,5.52,mb,82.0,75.6,1.245,0.58,us,us700000e9d,near Vanuatu,earthquake,4.59,7.74,0.144,49,0
2019-09-05T10:28:38.314Z,16.7225,-80.9372,46.16,5.35,mb,85.0,149.2,0.757,0.96,us,us700000e9e,near the coast of Chile,earthquake,4.2,1.73,0.03,51,0
2019-09-05T21:26:04.845Z,35.3779,79.5985,26.36,4.53,md,87.0,45.8,0.213,1.05,us,us700000e9f,northern India,earthquake,3.97,1.16,0.028,52,0
2019-09-06T08:23:31.376Z,-37.3456,-115.5462,18.42,4.5,mb,72.0,147.0,5.571,0.72,us,us700000ea0,100 km ESE of Kamchatka,earthquake,7.57,4.27,0.073,43,0
2019-09-06T19:20:57.907Z,41.308,30.2244,164.32,4.64,mb,81.0,61.0,0.296,0.92,us,us700000ea1,Turkey,earthquake,3.61,5.78,0.111,48,0
2019-09-07T06:18:24.438Z,-15.7307,152.7828,23.22,5.15,md,90.0,,0.436,0.62,us,us700000ea2,near Vanuatu,earthquake,1.58,4.25,0.058,54,0
2019-09-07T17:15:50.968Z,-39.2961,124.7931,5.42,4.82,mww,79.0,143.9,2.168,0.92,us,us700000ea3,100 km ESE of Kamchatka,earthquake,2.34,2.81,0.056,47,0
2019-09-08T04:13:17.499Z,-5.9689,-41.5258,104.06,4.81,mww,79.0,30.0,0.648,0.65,us,us700000ea4,various,earthquake,4.35,6.13,0.028,47,0
2019-09-08T15:10:44.030Z,38.9805,34.0746,9.71,5.8,mww,83.0,126.0,1.315,0.55,us,us700000ea5,central Italy,earthquake,3.23,11.65,0.042,49,0
2019-09-09T02:08:10.561Z,59.5704,-59.3845,9.44,5.86,mww,81.0,82.4,2.151,0.0,us,us700000ea6,various,earthquake,3.59,4.38,0.114,48,0
2019-09-09T13:05:37.092Z,39.6372,62.5329,4.48,5.94,mb,98.0,106.1,1.218,0.7,us,us700000ea7,various,earthquake,2.06,1.75,0.134,58,0
2019-09-10T00:03:03.622Z,-21.1885,73.6835,7.41,4.73,ml,75.0,118.7,1.012,0.7,us,us700000ea8,various,earthquake,2.02,3.95,0.258,45,0
2019-09-10T11:00:30.153Z,-7.5332,-29.6593,0.29,5.2,mb,84.0,27.4,0.078,0.26,us,us700000ea9,various,earthquake,2.8,6.56,0.067,50,0
2019-09-10T21:57:56.684Z,-4.976,170.1175,2.9,4.69,md,85.0,121.9,,0.42,us,us700000eaa,Papua New Guinea region,earthquake,1.1,1.88,0.047,51,0
2019-09-11T08:55:23.215Z,0.1699,-115.1862,230.97,4.63,md,77.0,52.4,0.911,0.13,us,us700000eab,various,earthquake,2.7,3.34,0.147,46,0
2019-09-11T19:52:49.746Z,-5.0128,157.2526,140.58,4.62,ml,69.0,112.5,3.187,0.83,us,us700000eac,near Vanuatu,earthquake,3.03,5.42,0.132,41,0
2019-09-12T06:50:16.277Z,42.8303,124.3443,207.92,4.75,mww,67.0,90.3,0.89,0.39,us,us700000ead,off the coast of Japan,earthquake,1.19,1.33,,40,0
2019-09-12T17:47:42.807Z,-29.5832,-76.1283,14.32,4.84,mb,80.0,105.9,1.491,0.82,us,us700000eae,near the coast of Chile,earthquake,1.1,1.91,0.166,48,0
2019-09-13T04:45:09.338Z,17.1665,-85.5571,2.26,5.57,mb,85.0,97.2,2.229,0.45,us,us700000eaf,south of Fiji,earthquake,1.03,6.11,0.042,51,1
2019-09-13T15:42:35.869Z,39.6941,10.9148,24.03,4.58,mb,64.0,123.5,0.946,0.33,us,us700000eb0,Iran,earthquake,2.35,2.5,0.063,38,0
2019-09-14T02:40:02.400Z,-7.7038,-100.2919,31.45,5.3,ml,79.0,135.2,0.453,0.91,us,us700000eb1,off the coast of Japan,earthquake,3.07,1.39,0.048,47,0
2019-09-14T13:37:28.931Z,33.6813,130.3085,138.42,4.95,mww,94.0,72.9,3.366,0.41,us,us700000eb2,Papua New Guinea region,earthquake,1.57,6.47,0.125,56,0
2019-09-15T00:34:55.461Z,50.2569,128.3067,3.65,4.7,mww,79.0,64.9,3.388,0.91,us,us700000eb3,near the coast of Chile,earthquake,7.78,1.94,0.088,47,0
2019-09-15T11:32:21.992Z,3.1446,-83.0911,1.16,4.91,md,87.0,43.9,3.451,0.38,ci,us700000eb4,100 km ESE of Kamchatka,earthquake,3.63,1.43,0.152,52,0
2019-09-15T22:29:48.523Z,29.8838,80.524,1.63,4.71,mww,74.0,123.9,0.478,0.55,us,us700000eb5,Tibet region,earthquake,3.73,4.92,0.031,44,0
2019-09-16T09:27:15.054Z,25.1681,167.9693,2.0,5.04,mww,76.0,145.4,0.569,0.99,us,us700000eb6,near the coast of Chile,earthquake,1.2,10.64,0.05,45,0
2019-09-16T20:24:41.585Z,-15.4014,127.3194,59.17,4.84,mww,73.0,37.3,3.766,0.68,us,us700000eb7,south of Fiji,earthquake,1.25,3.59,0.086,43,0
2019-09-17T07:22:08.116Z,34.2861,-126.6968,2.52,4.61,mb,80.0,74.1,0.202,0.87,us,us700000eb8,off the coast of Japan,earthquake,3.11,2.01,0.026,48,0
2019-09-17T18:19:34.646Z,-33.1491,126.7835,269.6,4.57,mb,69.0,117.8,1.6,1.24,us,us700000eb9,100 km ESE of Kamchatka,earthquake,5.31,4.49,0.151,41,0
2019-09-18T05:17:01.177Z,37.8442,44.3896,21.77,4.97,mww,81.0,99.0,0.519,0.56,us,us700000eba,central Italy,earthquake,6.47,5.04,0.053,48,0
2019-09-18T16:14:27.708Z,12.7579,134.9611,5.57,5.9,md,84.0,124.1,1.916,0.88,us,us700000ebb,near the coast of Chile,earthquake,3.34,12.12,0.113,50,0
2019-09-19T03:11:54.239Z,27.5894,112.4818,3.14,4.75,ml,85.0,12.3,2.691,0.6,us,us700000ebc,100 km ESE of Kamchatka,earthquake,3.67,14.8,0.252,51,0
2019-09-19T14:09:20.770Z,-8.9126,139.2098,10.85,5.29,md,85.0,137.6,0.787,0.64,ci,us700000ebd,100 km ESE of Kamchatka,earthquake,3.86,2.68,0.049,51,0
2019-09-20T01:06:47.300Z,37.7903,135.0773,7.71,5.14,md,78.0,18.6,0.246,0.47,ak,us700000ebe,near Vanuatu,earthquake,,6.33,0.157,46,0
2019-09-20T12:04:13.831Z,-36.5132,156.5208,6.98,6.11,mb,86.0,72.4,1.976,0.64,us,us700000ebf,various,earthquake,12.12,8.89,0.12,51,0
2019-09-20T23:01:40.362Z,-18.0913,137.8822,131.04,5.53,mww,74.0,48.6,0.086,0.28,us,us700000ec0,off the coast of Japan,earthquake,12.16,5.06,0.04,44,0
2019-09-21T09:59:06.893Z,26.3078,95.371,203.15,5.0,mww,86.0,139.9,0.023,0.95,us,us700000ec1,Tibet region,earthquake,3.94,8.62,0.152,51,0
2019-09-21T20:56:33.424Z,38.8817,79.1187,5.12,5.14,ml,79.0,48.5,3.146,1.38,us,us700000ec2,Tibet region,earthquake,,3.95,0.026,47,0
2019-09-22T07:53:59.954Z,20.5377,143.1946,3.58,5.87,mww,88.0,62.3,2.546,0.67,us,us700000ec3,Papua New Guinea region,earthquake,6.68,4.66,0.093,52,0
2019-09-22T18:51:26.485Z,-20.4441,-8.2221,20.25,4.81,mww,75.0,134.4,1.308,0.46,us,us700000ec4,various,earthquake,1.58,1.42,0.033,45,0
2019-09-23T05:48:53.016Z,29.8524,68.0561,32.62,4.74,mb,79.0,85.2,1.642,1.14,us,us700000ec5,Tibet region,earthquake,3.78,2.92,0.136,47,0
2019-09-23T16:46:19.547Z,38.6111,27.3244,8.17,4.51,mb,88.0,135.7,4.574,0.51,us,us700000ec6,Turkey,earthquake,5.67,1.06,0.056,52,0
2019-09-24T03:43:46.078Z,11.8795,-151.5443,442.8,5.55,mww,81.0,102.5,0.097,0.47,nc,us700000ec7,off the coast of Japan,earthquake,1.01,6.49,0.184,48,0
2019-09-24T14:41:12.609Z,41.0963,40.937,0.6,5.47,mb,81.0,21.1,0.366,0.68,us,us700000ec8,Turkey,earthquake,2.7,3.05,0.087,48,0
2019-09-25T01:38:39.139Z,-30.3795,129.7108,10.39,4.57,mww,83.0,70.9,1.96,0.48,ci,us700000ec9,near the coast of Chile,earthquake,1.91,10.16,0.028,49,0
2019-09-25T12:36:05.670Z,-8.5368,-65.7172,3.3,5.02,mww,78.0,34.7,0.46,0.97,ci,us700000eca,near the coast of Chile,earthquake,5.8,1.44,0.111,46,0
2019-09-25T23:33:32.201Z,16.5667,-39.7885,6.04,4.87,mb,79.0,19.1,0.348,0.11,us,us700000ecb,various,earthquake,8.72,1.09,0.021,47,0
2019-09-26T10:30:58.732Z,43.0266,-29.4002,16.81,4.58,mb,78.0,62.3,0.876,0.68,us,us700000ecc,various,earthquake,1.57,2.88,0.055,46,0
2019-09-26T21:28:25.263Z,11.4578,-117.1818,8.49,6.86,mb,99.0,137.2,1.929,1.06,us,us700000ecd,near the coast of Chile,earthquake,1.59,15.53,0.051,59,1
2019-09-27T08:25:51.793Z,25.3758,74.9125,1.13,4.65,mww,70.0,26.5,0.355,0.12,us,us700000ece,Nepal region,earthquake,10.8,15.07,0.414,42,0
2019-09-27T19:23:18.324Z,33.0411,85.384,271.37,4.54,ml,74.0,10.9,0.842,1.09,ak,us700000ecf,northern India,earthquake,,5.55,0.048,44,0
2019-09-28T06:20:44.855Z,-33.6502,173.1405,14.74,5.04,mb,93.0,140.9,1.097,0.69,ci,us700000ed0,Papua New Guinea region,earthquake,1.31,2.17,0.133,55,0
2019-09-28T17:18:11.386Z,-37.4766,157.2782,1.99,5.31,mww,74.0,84.2,0.284,1.17,us,us700000ed1,Papua New Guinea region,earthquake,1.24,3.62,0.05,44,0
2019-09-29T04:15:37.917Z,21.568,-74.7591,11.04,4.52,mww,76.0,88.2,0.972,1.11,us,us700000ed2,off the coast of Japan,earthquake,11.0,15.87,0.028,45,0
2019-09-29T15:13:04.448Z,29.6327,92.1977,34.13,5.15,ml,75.0,140.0,3.013,0.19,us,us700000ed3,Tibet region,earthquake,2.7,7.41,0.026,45,0
2019-09-30T02:10:30.978Z,-18.0533,-12.7794,31.05,4.96,mb,84.0,108.0,2.056,1.24,us,us700000ed4,various,earthquake,9.55,5.41,0.281,50,0
2019-09-30T13:07:57.509Z,28.663,126.1802,107.57,4.57,mww,77.0,125.8,1.05,0.28,us,us700000ed5,off the coast of Japan,earthquake,3.58,11.57,0.03,46,0
2019-10-01T00:05:24.040Z,34.8909,33.6136,629.67,4.61,md,71.0,117.9,0.201,0.73,us,us700000ed6,central Italy,earthquake,4.84,5.75,0.198,42,0
2019-10-01T11:02:50.571Z,32.0551,77.3975,5.65,5.0,mww,69.0,95.7,0.035,0.12,us,us700000ed7,Afghanistan,earthquake,1.98,2.4,0.098,41,0
2019-10-01T22:00:17.102Z,30.5873,82.8249,32.37,4.71,mb,77.0,106.4,0.104,0.82,us,us700000ed8,Tibet region,earthquake,1.21,4.31,0.077,46,0
2019-10-02T08:57:43.632Z,-3.2757,-119.4939,12.77,6.17,mww,92.0,88.5,2.081,0.75,us,us700000ed9,Papua New Guinea region,earthquake,5.63,2.24,0.601,55,0
2019-10-02T19:55:10.163Z,-13.2282,170.0496,182.71,5.52,mww,93.0,59.8,1.828,1.11,us,us700000eda,100 km ESE of Kamchatka,earthquake,1.55,4.35,0.242,55,0
2019-10-03T06:52:36.694Z,21.8171,-29.0698,501.11,6.97,mb,99.0,49.9,2.056,0.8,us,us700000edb,various,earthquake,,14.06,0.047,59,0
2019-10-03T17:50:03.225Z,27.6883,-62.6831,47.13,4.68,md,64.0,34.6,0.551,0.24,us,us700000edc,south of Fiji,earthquake,1.24,3.82,0.111,38,0
2019-10-04T04:47:29.756Z,-6.3819,-144.8954,178.21,6.6,ml,91.0,59.6,0.141,0.83,ak,us700000edd,Papua New Guinea region,earthquake,3.57,3.82,0.037,54,0
2019-10-04T15:44:56.287Z,32.2505,81.562,9.83,4.84,mww,70.0,90.8,1.879,0.45,us,us700000ede,northern India,earthquake,,2.33,0.111,42,0
2019-10-05T02:42:22.817Z,0.4618,-107.7062,131.97,4.76,mww,84.0,92.3,3.836,1.22,us,us700000edf,south of Fiji,earthquake,1.06,2.02,0.033,50,0
2019-10-05T13:39:49.348Z,-33.4941,-19.8649,20.84,4.53,mww,78.0,105.7,0.903,0.74,us,us700000ee0,various,earthquake,2.48,1.46,0.119,46,0
2019-10-06T00:37:15.879Z,-37.967,123.8864,413.64,4.53,md,71.0,133.1,2.168,0.51,ak,us700000ee1,near the coast of Chile,earthquake,3.66,5.33,0.38,42,0
2019-10-06T11:34:42.410Z,-38.5238,135.3926,132.72,5.21,mb,82.0,101.3,1.953,0.94,ak,us700000ee2,100 km ESE of Kamchatka,earthquake,5.8,4.34,0.107,49,0
2019-10-06T22:32:08.941Z,-11.5088,160.5915,17.06,4.87,mww,75.0,33.9,2.883,0.63,us,us700000ee3,off the coast of Japan,earthquake,1.9,3.89,0.033,45,0
2019-10-07T09:29:35.471Z,-1.8858,-114.5796,12.09,4.65,mb,78.0,13.6,0.043,1.15,us,us700000ee4,near the coast of Chile,earthquake,6.08,12.02,0.181,46,0
2019-10-07T20:27:02.002Z,4.2408,-135.1229,45.95,5.07,mww,68.0,37.6,4.662,0.26,nc,us700000ee5,Papua New Guinea region,earthquake,4.13,5.11,0.06,40,0
2019-10-08T07:24:28.533Z,29.9178,-23.3913,4.0,4.67,mww,76.0,137.1,3.008,0.44,us,us700000ee6,Iran,earthquake,2.28,2.79,0.03,45,0
2019-10-08T18:21:55.064Z,-27.9794,134.594,10.22,5.02,mww,80.0,89.5,3.137,0.9,us,us700000ee7,near the coast of Chile,earthquake,2.07,2.19,0.127,48,0
2019-10-09T05:19:21.595Z,27.6506,6.009,26.04,4.77,mww,80.0,128.8,8.421,0.48,us,us700000ee8,various,earthquake,4.63,3.59,0.198,48,0
2019-10-09T16:16:48.126Z,2.1937,145.0456,17.01,5.54,mww,94.0,42.8,1.53,0.88,us,us700000ee9,near Vanuatu,earthquake,4.86,2.56,0.086,56,0
2019-10-10T03:14:14.656Z,-4.2478,-77.5679,8.23,5.53,mww,79.0,109.4,0.128,0.79,us,us700000eea,off the coast of Japan,earthquake,4.04,2.66,0.288,47,0
2019-10-10T14:11:41.187Z,-2.4575,147.2369,159.81,4.89,mb,78.0,112.4,2.596,0.36,ci,us700000eeb,south of Fiji,earthquake,2.76,5.7,0.135,46,0
2019-10-11T01:09:07.718Z,31.7277,17.5717,259.17,4.76,mb,76.0,123.3,0.217,0.71,ak,us700000eec,central Italy,earthquake,1.07,2.37,0.118,45,0
2019-10-11T12:06:34.249Z,14.0881,-106.8425,27.91,4.77,mww,62.0,85.0,2.009,0.56,us,us700000eed,near Vanuatu,earthquake,3.56,1.06,0.064,37,0
2019-10-11T23:04:00.780Z,28.808,-62.1073,3.2,5.48,mb,76.0,121.1,0.828,0.42,us,us700000eee,off the coast of Japan,earthquake,3.84,2.73,0.057,45,0
2019-10-12T10:01:27.310Z,15.658,-23.4053,4.65,4.74,ml,68.0,141.0,0.01,0.8,us,us700000eef,various,earthquake,1.82,11.76,0.053,40,0
2019-10-12T20:58:53.841Z,32.4236,-169.2151,109.77,4.64,mb,76.0,144.0,0.858,0.37,us,us700000ef0,near the coast of Chile,earthquake,1.68,5.3,0.337,45,0
2019-10-13T07:56:20.372Z,-1.9276,149.3212,9.11,4.55,mww,84.0,27.6,2.389,0.63,us,us700000ef1,100 km ESE of Kamchatka,earthquake,6.99,3.9,0.125,50,0
2019-10-13T18:53:46.903Z,23.9322,126.7539,122.75,4.88,md,81.0,97.4,0.137,1.18,ak,us700000ef2,Papua New Guinea region,earthquake,1.59,3.33,0.11,48,0
2019-10-14T05:51:13.434Z,41.368,24.2838,188.21,4.89,md,81.0,25.9,0.003,0.67,us,us700000ef3,central Italy,earthquake,1.71,8.49,0.059,48,0
2019-10-14T16:48:39.964Z,-10.2409,-91.6986,1.39,5.6,mww,83.0,139.2,0.904,0.43,us,us700000ef4,Papua New Guinea region,earthquake,3.93,1.53,0.064,49,0
2019-10-15T03:46:06.495Z,24.3673,78.4685,42.26,4.65,mb,70.0,143.8,0.002,0.15,ci,us700000ef5,northern India,earthquake,2.15,2.48,0.053,42,0
2019-10-15T14:43:33.026Z,40.6584,28.6575,22.15,4.79,mww,70.0,79.9,4.094,0.14,us,us700000ef6,Greece,earthquake,2.75,4.35,0.037,42,0
2019-10-16T01:40:59.557Z,32.8973,10.0782,190.0,5.49,mww,84.0,144.4,,0.28,us,us700000ef7,Greece,earthquake,3.27,5.38,0.273,50,0
2019-10-16T12:38:26.088Z,-4.6433,-96.9202,17.72,5.54,mww,74.0,117.3,1.492,0.52,us,us700000ef8,Papua New Guinea region,earthquake,9.02,2.54,0.107,44,0
2019-10-16T23:35:52.619Z,-41.3213,-40.1554,141.06,4.79,mb,,107.4,0.026,0.13,us,us700000ef9,various,earthquake,1.91,7.55,0.152,47,0
2019-10-17T10:33:19.149Z,-1.6456,-76.524,43.46,4.87,mb,72.0,91.3,1.265,0.55,us,us700000efa,near the coast of Chile,earthquake,1.14,2.54,0.084,43,0
2019-10-17T21:30:45.680Z,43.8409,26.007,15.42,4.72,mww,73.0,66.9,1.668,0.18,us,us700000efb,central Italy,earthquake,1.37,1.13,0.026,43,0
2019-10-18T08:28:12.211Z,32.6349,-126.3733,6.53,6.12,mww,95.0,144.9,1.328,0.57,us,us700000efc,Papua New Guinea region,earthquake,1.16,3.85,0.083,57,0
2019-10-18T19:25:38.742Z,31.7923,84.6536,14.21,4.58,ml,75.0,37.6,4.403,0.58,us,us700000efd,northern India,earthquake,5.21,22.31,0.024,45,0
2019-10-19T06:23:05.273Z,-11.4026,-116.5528,90.8,6.13,mww,94.0,122.4,2.67,0.71,nc,us700000efe,near Vanuatu,earthquake,12.88,2.61,0.312,56,0
2019-10-19T17:20:31.803Z,-35.1838,-123.6507,43.18,5.19,mb,90.0,61.4,0.681,0.6,us,us700000eff,south of Fiji,earthquake,1.25,2.52,0.062,54,0
2019-10-20T04:17:58.334Z,33.2233,76.4746,134.4,4.96,ml,80.0,115.5,1.78,0.38,nc,us700000f00,northern India,earthquake,2.0,3.67,0.037,48,0
2019-10-20T15:15:24.865Z,-44.5664,-116.6358,12.48,4.52,mww,73.0,32.9,,0.31,us,us700000f01,near the coast of Chile,earthquake,6.77,1.79,0.046,43,0
2019-10-21T02:12:51.396Z,34.0164,169.1532,11.59,4.89,mww,71.0,62.3,3.954,0.19,nc,us700000f02,100 km ESE of Kamchatka,earthquake,7.83,4.68,0.262,42,0
2019-10-21T13:10:17.927Z,43.297,27.8876,9.1,4.81,md,78.0,142.5,1.444,1.0,us,us700000f03,central Italy,earthquake,1.73,3.19,0.043,46,0
2019-10-22T00:07:44.458Z,26.7791,62.8671,23.6,4.61,mww,80.0,88.0,1.309,0.9,us,us700000f04,northern India,earthquake,8.54,,0.034,48,0
2019-10-22T11:05:10.988Z,8.7363,115.6943,4.41,5.14,md,72.0,78.8,1.042,0.48,us,us700000f05,near Vanuatu,earthquake,3.59,5.84,0.116,43,0
2019-10-22T22:02:37.519Z,36.2735,-65.8622,309.04,6.63,mb,101.0,115.3,0.712,0.61,us,us700000f06,south of Fiji,earthquake,16.92,1.82,0.03,60,0
2019-10-23T09:00:04.050Z,-46.0939,103.1856,5.78,5.0,md,87.0,68.4,0.24,0.58,us,us700000f07,various,earthquake,1.07,27.46,0.084,52,0
2019-10-23T19:57:30.581Z,30.4518,31.5758,243.48,5.25,mww,89.0,79.0,0.48,0.98,us,us700000f08,Turkey,earthquake,5.62,4.17,0.133,53,0
